,unres,resid,Country_ru,year_ru,vote_ru,Country_tr,year_tr,vote_tr,vote_rutr
1579,R/31/74,31026,RUS,1976,1,TUR,1976,1,Agreed
1580,R/31/75,31027,RUS,1976,1,TUR,1976,1,Agreed
1581,R/31/87,31028,RUS,1976,2,TUR,1976,1,Disagreed
1582,R/31/88,31029,RUS,1976,2,TUR,1976,2,Agreed
1583,R/31/89,31030,RUS,1976,1,TUR,1976,2,Disagreed
1584,R/31/91,31031,RUS,1976,1,TUR,1976,1,Agreed
1585,R/31/92,31032,RUS,1976,1,TUR,1976,2,Disagreed
1586,R/31/189A,31033,RUS,1976,3,TUR,1976,2,Disagreed
1587,R/31/189C,31034,RUS,1976,2,TUR,1976,1,Disagreed
1588,R/31/189D,31035,RUS,1976,1,TUR,1976,1,Agreed
1589,R/31/15D,31036,RUS,1976,1,TUR,1976,1,Agreed
1590,R/31/15E,31037,RUS,1976,1,TUR,1976,1,Agreed
1591,R/31/106A,31038,RUS,1976,1,TUR,1976,1,Agreed
1592,R/31/106B,31039,RUS,1976,1,TUR,1976,1,Agreed
1593,R/31/106C,31040,RUS,1976,1,TUR,1976,1,Agreed
1594,R/31/106D,31041,RUS,1976,1,TUR,1976,1,Agreed
1595,R/31/14,31042,RUS,1976,2,TUR,1976,1,Disagreed
1596,R/31/110,31043,RUS,1976,1,TUR,1976,1,Agreed
1597,R/31/157,31044,RUS,1976,1,TUR,1976,1,Agreed
1598,R/31/158,31045,RUS,1976,2,TUR,1976,1,Disagreed
1599,R/31/162,31046,RUS,1976,2,TUR,1976,1,Disagreed
1600,R/31/174,31047,RUS,1976,2,TUR,1976,1,Disagreed
1601,R/31/177,31048,RUS,1976,1,TUR,1976,1,Agreed
1602,R/31/178,31049,RUS,1976,1,TUR,1976,1,Agreed
1603,R/31/186,31050,RUS,1976,1,TUR,1976,1,Agreed
1604,R/31/33,31051,RUS,1976,2,TUR,1976,2,Agreed
1605,R/31/34,31052,RUS,1976,1,TUR,1976,1,Agreed
1606,R/31/77,31053,RUS,1976,1,TUR,1976,1,Agreed
1607,R/31/78,31054,RUS,1976,1,TUR,1976,1,Agreed
1608,R/31/80,31055,RUS,1976,1,TUR,1976,1,Agreed
1609,R/31/84,31056,RUS,1976,1,TUR,1976,1,Agreed
1610,R/31/124,31057,RUS,1976,1,TUR,1976,1,Agreed
1611,R/31/128,31058,RUS,1976,1,TUR,1976,1,Agreed
1612,R/31/7,31059,RUS,1976,1,TUR,1976,1,Agreed
1613,R/31/29,31060,RUS,1976,1,TUR,1976,1,Agreed
1614,R/31/30,31061,RUS,1976,1,TUR,1976,1,Agreed
1615,R/31/49,31062,RUS,1976,1,TUR,1976,1,Agreed
1616,R/31/50,31063,RUS,1976,1,TUR,1976,1,Agreed
1617,R/31/53,31064,RUS,1976,1,TUR,1976,3,Disagreed
1618,R/31/56,31065,RUS,1976,1,TUR,1976,1,Agreed
1619,R/31/58,31066,RUS,1976,1,TUR,1976,2,Disagreed
1620,R/31/59,31067,RUS,1976,1,TUR,1976,1,Agreed
1621,R/31/146,31068,RUS,1976,1,TUR,1976,1,Agreed
1622,R/31/147,31069,RUS,1976,1,TUR,1976,1,Agreed
1623,R/31/148,31070,RUS,1976,1,TUR,1976,1,Agreed
1624,R/31/149,31071,RUS,1976,1,TUR,1976,1,Agreed
1625,R/31/150,31072,RUS,1976,1,TUR,1976,1,Agreed
1626,R/31/152,31073,RUS,1976,1,TUR,1976,1,Agreed
1627,R/31/154B,31074,RUS,1976,1,TUR,1976,1,Agreed
1628,R/31/5B,31075,RUS,1976,1,TUR,1976,1,Agreed
1629,R/31/5C,31076,RUS,1976,2,TUR,1976,1,Disagreed
1630,R/31/5D,31077,RUS,1976,2,TUR,1976,1,Disagreed
1631,R/31/95A,31078,RUS,1976,1,TUR,1976,1,Agreed
1632,R/31/141,31079,RUS,1976,3,TUR,1976,1,Disagreed
1633,R/31/195,31080,RUS,1976,3,TUR,1976,1,Disagreed
1634,R/31/197,31081,RUS,1976,1,TUR,1976,1,Agreed
1635,R/31/204,31082,RUS,1976,3,TUR,1976,1,Disagreed
1636,R/31/206,31083,RUS,1976,3,TUR,1976,1,Disagreed
1637,R/31/207A,31084,RUS,1976,3,TUR,1976,1,Disagreed
1638,R/31/207B,31085,RUS,1976,1,TUR,1976,1,Agreed
1639,R/31/207C,31086,RUS,1976,3,TUR,1976,1,Disagreed
1640,R/31/208/I,31087,RUS,1976,3,TUR,1976,1,Disagreed
1641,R/31/208/III,31088,RUS,1976,3,TUR,1976,1,Disagreed
1642,R/31/76,31089,RUS,1976,1,TUR,1976,1,Agreed
1643,R/32/5,32001,RUS,1977,1,TUR,1977,1,Agreed
1644,R/32/7,32002,RUS,1977,1,TUR,1977,1,Agreed
1645,R/32/9C,32003,RUS,1977,1,TUR,1977,1,Agreed
1646,R/32/9D,32004,RUS,1977,1,TUR,1977,1,Agreed
1647,R/32/9E,32005,RUS,1977,1,TUR,1977,1,Agreed
1648,R/32/9F,32006,RUS,1977,1,TUR,1977,1,Agreed
1649,R/32/9G,32007,RUS,1977,1,TUR,1977,1,Agreed
1650,R/32/9H,32008,RUS,1977,1,TUR,1977,1,Agreed
1651,R/32/15,32009,RUS,1977,1,TUR,1977,3,Disagreed
1652,R/32/20,32010,RUS,1977,1,TUR,1977,1,Agreed
1653,R/32/40A,32011,RUS,1977,1,TUR,1977,1,Agreed
1654,R/32/40B,32012,RUS,1977,1,TUR,1977,1,Agreed
1655,R/32/42,32013,RUS,1977,1,TUR,1977,1,Agreed
1656,R/32/105B,32014,RUS,1977,1,TUR,1977,1,Agreed
1657,R/32/105C,32015,RUS,1977,1,TUR,1977,1,Agreed
1658,R/32/105D,32016,RUS,1977,1,TUR,1977,1,Agreed
1659,R/32/105F,32017,RUS,1977,1,TUR,1977,1,Agreed
1660,R/32/105G,32018,RUS,1977,1,TUR,1977,1,Agreed
1661,R/32/105H,32019,RUS,1977,1,TUR,1977,1,Agreed
1662,R/32/105I,32020,RUS,1977,1,TUR,1977,1,Agreed
1663,R/32/105J,32021,RUS,1977,1,TUR,1977,1,Agreed
1664,R/32/105K,32022,RUS,1977,1,TUR,1977,1,Agreed
1665,R/32/105L,32023,RUS,1977,1,TUR,1977,1,Agreed
1666,R/32/105M,32024,RUS,1977,1,TUR,1977,1,Agreed
1667,R/32/105N,32025,RUS,1977,1,TUR,1977,1,Agreed
1668,R/32/105O,32026,RUS,1977,1,TUR,1977,1,Agreed
1669,R/32/76,32027,RUS,1977,2,TUR,1977,1,Disagreed
1670,R/32/78,32028,RUS,1977,1,TUR,1977,1,Agreed
1671,R/32/79,32029,RUS,1977,2,TUR,1977,1,Disagreed
1672,R/32/80,32030,RUS,1977,1,TUR,1977,1,Agreed
1673,R/32/81,32031,RUS,1977,1,TUR,1977,1,Agreed
1674,R/32/82,32032,RUS,1977,1,TUR,1977,1,Agreed
1675,R/32/83,32033,RUS,1977,2,TUR,1977,1,Disagreed
1676,R/32/84A,32034,RUS,1977,1,TUR,1977,2,Disagreed
1677,R/32/84B,32035,RUS,1977,2,TUR,1977,1,Disagreed
1678,R/32/85,32036,RUS,1977,2,TUR,1977,1,Disagreed
1679,R/32/86,32037,RUS,1977,1,TUR,1977,1,Agreed
1680,R/32/87B,32038,RUS,1977,2,TUR,1977,1,Disagreed
1681,R/32/87D,32039,RUS,1977,1,TUR,1977,1,Agreed
1682,R/32/87F,32040,RUS,1977,1,TUR,1977,1,Agreed
1683,R/32/87G,32041,RUS,1977,1,TUR,1977,1,Agreed
1684,R/32/152,32042,RUS,1977,2,TUR,1977,2,Agreed
1685,R/32/153,32043,RUS,1977,1,TUR,1977,1,Agreed
1686,R/32/154,32044,RUS,1977,1,TUR,1977,2,Disagreed
1687,R/32/196B,32045,RUS,1977,2,TUR,1977,1,Disagreed
1688,R/32/90A,32046,RUS,1977,1,TUR,1977,1,Agreed
1689,R/32/90C,32047,RUS,1977,1,TUR,1977,1,Agreed
1690,R/32/90E,32048,RUS,1977,1,TUR,1977,1,Agreed
1691,R/32/91A,32049,RUS,1977,1,TUR,1977,1,Agreed
1692,R/32/91B,32050,RUS,1977,1,TUR,1977,1,Agreed
1693,R/32/91C,32051,RUS,1977,1,TUR,1977,1,Agreed
1694,R/32/113,32052,RUS,1977,1,TUR,1977,1,Agreed
1695,R/32/115,32053,RUS,1977,2,TUR,1977,1,Disagreed
1696,R/32/158,32054,RUS,1977,2,TUR,1977,1,Disagreed
1697,R/32/161,32055,RUS,1977,1,TUR,1977,1,Agreed
1698,R/32/162,32056,RUS,1977,2,TUR,1977,1,Disagreed
1699,R/32/171,32057,RUS,1977,1,TUR,1977,1,Agreed
1700,R/32/191,32058,RUS,1977,1,TUR,1977,1,Agreed
1701,R/32/193,32059,RUS,1977,1,TUR,1977,1,Agreed
1702,R/32/12,32060,RUS,1977,1,TUR,1977,1,Agreed
1703,R/32/13,32061,RUS,1977,1,TUR,1977,8,Disagreed
1704,R/32/14,32062,RUS,1977,1,TUR,1977,1,Agreed
1705,R/32/118,32063,RUS,1977,1,TUR,1977,1,Agreed
1706,R/32/122,32064,RUS,1977,1,TUR,1977,1,Agreed
1707,R/32/124,32065,RUS,1977,2,TUR,1977,1,Disagreed
1708,R/32/125,32066,RUS,1977,2,TUR,1977,1,Disagreed
1709,R/32/126,32067,RUS,1977,2,TUR,1977,1,Disagreed
1710,R/32/129,32068,RUS,1977,1,TUR,1977,1,Agreed
1711,R/32/130,32069,RUS,1977,1,TUR,1977,1,Agreed
1712,R/32/142,32070,RUS,1977,1,TUR,1977,2,Disagreed
1713,R/32/27,32071,RUS,1977,1,TUR,1977,1,Agreed
1714,R/32/32,32072,RUS,1977,1,TUR,1977,1,Agreed
1715,R/32/33,32073,RUS,1977,1,TUR,1977,1,Agreed
1716,R/32/34,32074,RUS,1977,1,TUR,1977,3,Disagreed
1717,R/32/35,32075,RUS,1977,1,TUR,1977,2,Disagreed
1718,R/32/36,32076,RUS,1977,1,TUR,1977,1,Agreed
1719,R/32/116B,32077,RUS,1977,1,TUR,1977,1,Agreed
1720,R/32/4B,32078,RUS,1977,2,TUR,1977,1,Disagreed
1721,R/32/4C,32079,RUS,1977,2,TUR,1977,1,Disagreed
1722,R/32/39,32080,RUS,1977,1,TUR,1977,1,Agreed
1723,R/32/198,32081,RUS,1977,1,TUR,1977,2,Disagreed
1724,R/32/200,32082,RUS,1977,3,TUR,1977,1,Disagreed
1725,R/32/202A,32083,RUS,1977,3,TUR,1977,1,Disagreed
1726,R/32/204,32084,RUS,1977,3,TUR,1977,1,Disagreed
1727,R/32/205,32085,RUS,1977,2,TUR,1977,1,Disagreed
1728,R/32/208,32086,RUS,1977,3,TUR,1977,1,Disagreed
1729,R/32/210,32087,RUS,1977,1,TUR,1977,1,Agreed
1730,R/32/212A,32088,RUS,1977,3,TUR,1977,1,Disagreed
1731,R/32/212D,32089,RUS,1977,3,TUR,1977,1,Disagreed
1732,R/32/213A,32090,RUS,1977,3,TUR,1977,1,Disagreed
1733,R/32/213C,32091,RUS,1977,2,TUR,1977,1,Disagreed
1734,R/32/214,32092,RUS,1977,3,TUR,1977,1,Disagreed
1735,R/32/215,32093,RUS,1977,2,TUR,1977,1,Disagreed
1736,R/32/450B,32094,RUS,1977,3,TUR,1977,1,Disagreed
1737,R/32/450C,32095,RUS,1977,2,TUR,1977,1,Disagreed
1738,R/32/452,32096,RUS,1977,2,TUR,1977,1,Disagreed
1739,R/32/147,32097,RUS,1977,1,TUR,1977,2,Disagreed
1740,R/32/150,32098,RUS,1977,1,TUR,1977,2,Disagreed
1741,R/33/15,33001,RUS,1978,1,TUR,1978,3,Disagreed
1742,R/33/17,33002,RUS,1978,1,TUR,1978,1,Agreed
1743,R/33/28A,33003,RUS,1978,1,TUR,1978,1,Agreed
1744,R/33/28B,33004,RUS,1978,1,TUR,1978,1,Agreed
1745,R/33/28C,33005,RUS,1978,1,TUR,1978,1,Agreed
1746,R/33/29,33006,RUS,1978,1,TUR,1978,1,Agreed
1747,R/33/44,33007,RUS,1978,1,TUR,1978,1,Agreed
1748,R/33/45,33008,RUS,1978,1,TUR,1978,1,Agreed
1749,R/33/182A,33009,RUS,1978,1,TUR,1978,1,Agreed
1750,R/33/182B,33010,RUS,1978,1,TUR,1978,1,Agreed
1751,R/33/182C,33011,RUS,1978,1,TUR,1978,1,Agreed
1752,R/33/183B,33012,RUS,1979,1,TUR,1979,1,Agreed
1753,R/33/183C,33013,RUS,1979,1,TUR,1979,1,Agreed
1754,R/33/183D,33014,RUS,1979,1,TUR,1979,1,Agreed
1755,R/33/183E,33015,RUS,1979,1,TUR,1979,1,Agreed
1756,R/33/183G,33016,RUS,1979,1,TUR,1979,2,Disagreed
1757,R/33/183H,33017,RUS,1979,1,TUR,1979,1,Agreed
1758,R/33/183I,33018,RUS,1979,1,TUR,1979,1,Agreed
1759,R/33/183J,33019,RUS,1979,1,TUR,1979,1,Agreed
1760,R/33/183K,33020,RUS,1979,1,TUR,1979,1,Agreed
1761,R/33/183L,33021,RUS,1979,1,TUR,1979,1,Agreed
1762,R/33/183M,33022,RUS,1979,1,TUR,1979,1,Agreed
1763,R/33/183N,33023,RUS,1979,1,TUR,1979,8,Disagreed
1764,R/33/183O,33024,RUS,1979,1,TUR,1979,1,Agreed
1765,R/33/57,33025,RUS,1978,1,TUR,1978,1,Agreed
1766,R/33/60,33026,RUS,1978,1,TUR,1978,1,Agreed
1767,R/33/63,33027,RUS,1978,1,TUR,1978,1,Agreed
1768,R/33/64,33028,RUS,1978,1,TUR,1978,1,Agreed
1769,R/33/65,33029,RUS,1978,2,TUR,1978,1,Disagreed
1770,R/33/66A,33030,RUS,1978,2,TUR,1978,1,Disagreed
1771,R/33/66B,33031,RUS,1978,1,TUR,1978,2,Disagreed
1772,R/33/67,33032,RUS,1978,2,TUR,1978,1,Disagreed
1773,R/33/68,33033,RUS,1978,1,TUR,1978,1,Agreed
1774,R/33/71A,33034,RUS,1978,1,TUR,1978,8,Disagreed
1775,R/33/71B,33035,RUS,1978,2,TUR,1978,3,Disagreed
1776,R/33/71C,33036,RUS,1978,1,TUR,1978,1,Agreed
1777,R/33/71H,33037,RUS,1978,1,TUR,1978,1,Agreed
1778,R/33/71J,33038,RUS,1978,2,TUR,1978,1,Disagreed
1779,R/33/72A,33039,RUS,1978,1,TUR,1978,2,Disagreed
1780,R/33/72B,33040,RUS,1978,2,TUR,1978,1,Disagreed
1781,R/33/73,33041,RUS,1978,1,TUR,1978,1,Agreed
1782,R/33/74,33042,RUS,1978,1,TUR,1978,1,Agreed
1783,R/33/75,33043,RUS,1978,1,TUR,1978,2,Disagreed
1784,R/33/76,33044,RUS,1978,1,TUR,1978,1,Agreed
1785,R/33/91B,33045,RUS,1978,1,TUR,1978,1,Agreed
1786,R/33/91C,33046,RUS,1978,2,TUR,1978,1,Disagreed
1787,R/33/91D,33047,RUS,1978,2,TUR,1978,1,Disagreed
1788,R/33/91E,33048,RUS,1978,2,TUR,1978,1,Disagreed
